A70--Glenbrook Rd To B7031
Fauldburn Park
Featherhall Avenue
Featherhall Crescent North
Featherhall Crescent South
Featherhall Grove
Featherhall Place
Featherhall Road
Featherhall Terrace
Ferguson Rigg
Fernieflat Neuk
Ferniehill Avenue
Ferniehill Drive
Ferniehill Gardens
Ferniehill Grove
Ferniehill Place
Ferniehill Road
Ferniehill Square
Ferniehill Street
Ferniehill Terrace
Ferniehill Way
Fernielaw Avenue
Fernieside Avenue
Fernieside Crescent
Fernieside Drive
Fernieside Gardens
Fernieside Grove
Fernieside Place
Ferrier Cruick
Ferrier Medway
Ferry Gait Drive
Ferry Gait Gardens
Ferry Gait Walk
Ferry Road
Ferry Road 3 - 243 & 28 - 530
Ferry Road 700 - 740 Even
Ferry Road Avenue 1 - 33 Odd & 2 - 50 Even
Ferry Road Avenue 37 - 41 Odd
Ferry Road Drive
Ferry Road Gardens
Ferry Road Grove
Ferry Road Place
Ferryburn
Ferryburn Green
Ferryfield
Ferrymuir Gait
Ferrymuir Lane
Fettes Rise
Fettes Row
Figgate Lane
Figgate Street
Fillyside Avenue
Fillyside Road
Fillyside Terrace
Findhorn Place
Findlay Avenue
Findlay Cottages
Findlay Gardens
Findlay Grove
Findlay Medway
Fingal Place
Fingzies Place
Finlaggan Court
Fireclay Walk
Firrhill Crescent
Firrhill Drive
Firrhill Loan
Firrhill Neuk
Firrhill Park
Fisher Place
Fishmarket Square
Fishwives Causeway
Fleming Place
Fletcher Crescent
Flint Terrace
Flockhart Gait
Florence McNeill Lane
Forbes Road
Forbes Street
Ford's Road
Fordell Road
Fordell Walk
Forres Street
Forrester Park Avenue
Forrester Park Drive
Forrester Park Gardens
Forrester Park Green
Forrester Park Grove
Forrester Park Loan
Forrester Road
Forth Park
Forth Place
Forth Street
Forth Terrace
Forth View Avenue
Forth View Crescent
Forth View Road
Forthview Road
Forthview Terrace
Foulis Crescent
Fountainhall Road
Fox Covert Avenue
Fox Covert Grove
Fox Spring Crescent
Fox Spring Rise
Foxhall
Foxhall Gait
Foxhall View
Francis Place
Fraser Avenue
Fraser Crescent
Fraser Gardens
Fraser Grove
Freelands Road
Freelands Way
Friars Croft Crook
Friars Croft Road
Friary Road
Frogston Avenue
Frogston Gardens
Frogston Grove
Frogston Road East
Frogston Road West
Frogston Terrace
Furcheons Park
Fyfe Way
Galachlaw Shot
Galachlawside
Galvane Road
Gamekeeper's Loan
Gamekeeper's Park
Gamekeeper's Road
Garden Terrace
Gardiner Grove
Gardiner Road
Gardiner Terrace
Garscube Terrace
Garvald Street
Gaskell Street
Gayfield Close
Gayfield Place
Gayfield Place Lane
Gayfield Square
Gayfield Street
Geissler Drive
George Square
Gifford Crescent
Gilberstoun
Gilberstoun Brig
Gilberstoun Loan
Gilberstoun Place
Gilberstoun Wynd
Giles Street
Gillerhill
Gillespie Road All Except 19
Gillespie Road Only 19
Gillespie Street
Gillon Drive
Gillsland Park
Gillsland Road
Gilmerton Dykes Avenue
Gilmerton Dykes Crescent
Gilmerton Dykes Drive
Gilmerton Dykes Gardens
Gilmerton Dykes Grove
Gilmerton Dykes Loan
Gilmerton Dykes Place
Gilmerton Dykes Road
Gilmerton Dykes Street
Gilmerton Dykes Terrace
Gilmerton Dykes View
Gilmerton Place
Gilmerton Road 221 - 229 Odd
Gilmerton Road 401-543 Odd & 406 - 500 Even
Gilmerton Road 8-20 Even & 282 - 366 Even & 207 - 219 Odd
Gilmerton Station Road
Gilmore Place
Gilmour Road 1 - 10
Gilmour Road 11 - 53
Gladhouse Place
Gladstone Terrace
Glasgow Road
Glasgow Road 25 - 103 Odd & 2 - 164 Even Eh12
Glasgow Road Eh28
Glebe Gardens
Glebe Grove
Glebe Road
Glebe Terrace
Glenallan Drive
Glenallan Loan
Glenalmond Place
Glenarm Place
Glenbrook
Glenbrook Road
Glencairn Crescent
Glendevon Avenue
Glendevon Gardens
Glendevon Grove
Glendevon Park
Glendevon Place
Glendevon Road
Glendevon Terrace
Glendinning Crescent
Glendinning Drive
Glendinning Place
Glendinning Road
Glendinning Way
Glenfinlas Street
Glenisla Gardens
Glenisla Gardens Lane
Glenlea Cottages
Glenlee Avenue
Glenlee Gardens
Glenlockhart Bank
Glenlockhart Road
Glenlockhart Road All Except 2
Glenlockhart Road Only 2
Glenlockhart Valley
Glennie Road
Glenogle House
Glenogle Place
Glenogle Road
Glenogle Terrace
Glenorchy Terrace
Glenure Loan
Glenvarloch Crescent
Gloucester Lane
Gloucester Place
Gloucester Square
Goff Avenue
Gogar Station Road
Gogarbank
Gogarloch Bank
Gogarloch Haugh
Gogarloch Muir
Gogarloch Road
Gogarloch Syke
Gogarmuir Road
Gogarstone Road
Goldenacre Terrace
Goldeneye Drive
Goldeneye Gait
Goldenrod Street
Goodtrees Gardens
Goodtrees Terrace
Gordon Loan
Gordon Road
Gordon Street
Gordon Terrace
Gorgie Park Close
Gorgie Road 190 & 206
Gorgie Road 259 - 545 Odd & 394 - 496 Even
Gorgie Road Only 570
Gowanhill Farm Road
Gracemount Avenue
Gracemount Drive 2 & 20
Gracemount Drive All Except 2 - 20
Gracemount House Drive
Gracemount Place
Gracemount Road
Gracemount Square
Granby Road 1 - 5A
Granby Road 5B - 52
Grandfield
Grandison Drive
Grandville
Grange Crescent
Grange Loan
Grange Loan Gardens
Grange Road
Grange Terrace
Grant Avenue
Granton Crescent
Granton Gardens
Granton Grove
Granton Mains Avenue
Granton Mains Bank
Granton Mains Brae
Granton Mains Court
Granton Mains East
Granton Mains Gait
Granton Mains Vale
Granton Mains Wynd
Granton Medway
Granton Mill Crescent
Granton Mill Drive
Granton Mill March
Granton Mill Park
Granton Mill Place
Granton Mill Road
Granton Mill West
Granton Park Avenue
Granton Park Avenue North
Granton Place
Granton Road
Granton Square
Granton Terrace
Granton View
Grantully Place
Granville Terrace
Grassie Avenue
Gray's Loan
Great Carleton Place
Great Carleton Square
Great Junction Street
Great King Street
Great Stuart Street
Greenbank Avenue
Greenbank Crescent
Greenbank Drive
Greenbank Gardens
Greenbank Grove
Greenbank Lane
Greenbank Loan
Greenbank Park
Greenbank Place
Greenbank Rise
Greenbank Road
Greenbank Row
Greenbank Terrace
Greencraig Drive
Greendale Park
Greendykes Road
Greenend Drive
Greenend Gardens
Greenend Grove
Greenfield Crescent
Greenfield Road
Greenhill Court
Greenhill Gardens
Greenhill Park
Greenhill Place
Greenhill Terrace
Greenlaw Hedge
Greenlaw Rig
Greenmantle Loan
Greenpark
Greenstone Loan
Greenwell Wynd
Greenwood Close
Gretna Mews
Grierson Avenue
Grierson Crescent
Grierson Gardens
Grierson Road
Grierson Square
Grierson Villas
Grieve Crescent
Griffin Road
Grigor Avenue
Grigor Drive
Grigor Gardens
Grigor Terrace
Groathill Avenue
Groathill Gardens East
Groathill Gardens West
Groathill Loan
Groathill Road North
Groathill Road South
Grosvenor Crescent
Grosvenor Gardens
Grosvenor Street
Grove Street
Grubb Gardens
Grundieswell Road
Guardhouse Parade
Guardianswood
Guardwell Crescent
Guardwell Glen
Gulliver Street
Gyle Park Gardens
Gylemuir Road
Haddington Place
Hadley Terrace
Haggs Farm Road
Haig Lane
Hailes Approach
Hailes Avenue
Hailes Bank
Hailes Crescent
Hailes Gardens
Hailes Grove
Hailes Park
Hailes Street
Hailes Terrace
Hailesland Gardens
Hailesland Grove
Hailesland Place
Hailesland Road
Hainburn Park
Hall Terrace
Hallcroft Close
Hallcroft Crescent
Hallcroft Gardens
Hallcroft Green
Hallcroft Neuk
Hallcroft Park
Hallcroft Rise
Hallhead Road
Hallyards Road
Hamilton Drive
Hamilton Drive West
Hamilton Gardens
Hamilton Grove
Hamilton Park
Hamilton Terrace
Hamilton Wynd
Hamilton's Close
Hamilton's Folly Mews
Hammond Place
Hampton Place
Hampton Terrace
Hapland Bow
Harbour Lane
Harbour Place
Harden Place
Harelaw Road
Harewood Crescent
Harewood Drive
Harlaw Bank
Harlaw Gait
Harlaw March
Harlaw Road
Harper Place
Harper Walk
Harperrig Way
Harrismith Place
Harrison Road
Hart Street
Hartington Gardens
Hartington Place
Harvest Road
Harvest Wynd
Harvesters Way
Hatton Place
Haugh Park
Haugh Street
Haughhead Farm
Haven Lane
Havenfield Mews
Hawes Brae
Hawkhead Crescent
Hawkhead Grove
Hawkhill
Hawkhill Avenue
Hawthorn Place
Hawthornbank Lane
Hawthornbank Place
Hawthornbank Terrace
Hay Avenue
Hay Drive
Hay Gardens
Hay Place
Hay Terrace
Hayfield
Haymarket Terrace
Haystack Park
Hazelbank Terrace
Hazeldean Terrace
Hazelwood Grove
Headrigg Row
Heath Road
Heath Walk
Hedgehog Crescent
Hedgehog Walk
Helen Crummy Way
Henderland Road
Henderson Row
Henderson Terrace
Henry Ross Place
Hepburn Crescent
Herdrigg Place
Heriot Row
Hermiston
Hermiston Steading
Hermitage Drive
Hermitage Gardens
Hermitage Park
Hermitage Park Grove
Hermitage Park Lea
Hermitage Park South
Hermitage Place
Hermitage Terrace
Hermits Croft
Hewing Place
Hewlett Way
Hewson Way
Hibbert Street
High Buckstone
High Riggs
High Street Eh1
High Street Eh29
High Street Eh30
Highlea Circle
Highlea Grove
Hill Place
Hill Square
Hillcoat Loan
Hillcoat Place
Hillhouse Road
Hillpark Avenue
Hillpark Brae
Hillpark Court
Hillpark Crescent
Hillpark Drive
Hillpark Gardens
Hillpark Green
Hillpark Grove
Hillpark Loan
Hillpark Rise
Hillpark Road
Hillpark Terrace
Hillpark Way
Hillpark Wood
Hillside Road
Hillside Terrace
Hillview
Hillview Cottages
Hillview Crescent
Hillview Drive
Hillview Road
Hillview Terrace
Hillwood Avenue
Hillwood Crescent
Hillwood Gardens
Hillwood Place
Hillwood Rise
Hillwood Road
Hillwood Terrace
Hoffmann Place
Hollybank Terrace
Holyrood Park Road
Hope Lane
Hope Lane North
Hope Park Terrace
Hope Street EH2
Hope Street EH30
Hope Terrace
Hopefield Terrace
Hopetoun Road
Hopetoun Street
Hopper Gardens
Horsburgh Bank
Horsburgh Gardens
Horsburgh Grove
Hoseason Gardens
Hosie Rigg
House O'Hill Avenue
House O'Hill Brae
House O'Hill Crescent
House O'Hill Gardens
House O'Hill Green
House O'Hill Grove
House O'Hill Place
House O'Hill Road
House O'Hill Row
House O'Hill Terrace
Housefield Drive
Howard Place
Howard Street
Howden Hall Court
Howden Hall Crescent
Howden Hall Drive
Howden Hall Gardens
Howden Hall Loan
Howden Hall Park
Howden Hall Road 1 - 10
Howden Hall Road 12 - 80
Howden Hall Way
Howe Park
Howe Street
Hugh Miller Place
Hugh Russell Place
Humbie Farm Road
Humbie Road
Huntingdon Place
Hutchison Avenue
Hutchison Cottages
Hutchison Crossway
Hutchison Gardens
Hutchison Grove
Hutchison Loan
Hutchison Medway
Hutchison Park
Hutchison Place
Hutchison Road
Hutchison Terrace
Hutchison View
Hyvot Avenue
Hyvot Bank Avenue
Hyvot Court
Hyvot Gardens
Hyvot Green
Hyvot Grove
Hyvot Loan
Hyvot Mill Drive
Hyvot Mill Road
Hyvot Park
Hyvot Terrace
Hyvot View
Inchcolm Terrace
Inchgarvie Park
Inchkeith Avenue
Inchview Terrace
India Street
Industrial Road
Industry Home
Industry Lane
Inglewood Place
Inglis Green Gait
Inglis Green Rigg
Inglis Green Road
Ingliston Gardens
Ingliston Interchange
Ingliston Road
Innes Gait
Innes Road
Inveralmond Drive
Inveralmond Gardens
Inveralmond Grove
Inverleith Avenue
Inverleith Avenue South
Inverleith Gardens
Inverleith Grove
Inverleith Place
Inverleith Place Lane
Inverleith Row
Inverleith Terrace
Inverleith Terrace Lane
Ivanhoe Crescent
Ivy Terrace
Jamaica Street North Lane
Jamaica Street South Lane
James Gall Wynd
James Street
Jane Smeal Crescent
Jane Smeal Lane
Jane Street
Janefield
Jansch Place
Jardine Place
Jeffrey Avenue
Jeffrey Street
Jessfield Terrace
John Mason Court
John Street
John Street Lane East
John Street Lane West
John's Place
Johnsburn Green
Johnsburn Haugh
Johnsburn Park
Johnsburn Road
Joppa Gardens
Joppa Grove
Joppa Pans
Joppa Park
Joppa Road
Joppa Road 1 - 109
Joppa Road 76
Joppa Station Place
Joppa Terrace
Jordan Lane
Junction Place
Juniper Avenue
Juniper Gardens
Juniper Grove
Juniper Lane
Juniper Park Road Grey & Green Bin Thu_1 Only & Glass Box Wed_1
Juniper Place
Juniper Terrace
Juniperlee
Kaimes Road
Kane Wynd
Katesmill Road
Kedslie Place
Kedslie Road
Keith Crescent
Keith Row
Keith Terrace
Kekewich Avenue
Kelly Place
Kemp Place
Kempsel Grove
Kempston Place
Kenilworth Drive
Kenmure Avenue
Kestrel Avenue
Kestrel Gardens
Kew Terrace
Kidlaw Close
Kilchurn Court
Kilgours Bow
Kilgraston Road
Killiekrankies Path
Kilmaurs Road
Kilmaurs Terrace
Kilmorey Place
Kilngate Brae
Kimmerghame Drive
Kimmerghame Loan
Kimmerghame Place
Kimmerghame Row
Kimmerghame View
Kinellan Gardens
Kinellan Road
King Edward's Way
King Malcolm Close
King's Cramond
King's Haugh
King's Meadow
King's Road
King's Stables Road
Kinghorn Place
Kings View Crescent
Kingsburgh Road
Kingsknowe Avenue
Kingsknowe Crescent
Kingsknowe Drive
Kingsknowe Gardens
Kingsknowe Grove
Kingsknowe Park
Kingsknowe Place
Kingsknowe Road North
Kingsknowe Road North
Kingsknowe Road South
Kingsknowe Terrace
Kingston Avenue
Kinleith Mill Road
Kinloch Road
Kinnear Rise
Kinnear Road
Kirk Brae
Kirk Cramond
Kirk Loan
Kirk Park
Kirkgate EH14
Kirkgate EH16
Kirkhill Drive
Kirkhill Gardens
Kirkhill Road
Kirkhill Terrace
Kirklands
Kirklands Park Crescent
Kirklands Park Gardens
Kirklands Park Grove
Kirklands Park Rigg
Kirklands Park Street
Kirkliston Road
Kirkstyle Gardens
Kisimul Court
Klondyke Street
Knight Crescent
Ladehead
Ladiemeadow
Lady Nairne Crescent
Lady Nairne Grove
Lady Nairne Loan
Lady Nairne Place
Lady Road
Ladycroft
Ladysmith Road
Ladywell Avenue
Ladywell Gardens
Ladywell Road
Laichfield
Laichpark Loan
Laichpark Place
Laichpark Road
Lairdship Drive
Lamb's Court
Lambsmiln Place
Lammermoor Terrace
Lamont Place
Lampacre Road
Lanark Road 2 - 464 Even & 27 - 121 Odd
Lanark Road 293 - 601 Odd & 476 - 632 Even
Lanark Road West
Lang Rigg
Langton Road
Langwill Place
Lansdowne Crescent
Lapicide Place
Larbourfield
Larchfield
Larchfield Neuk
Larchgrove
Larchwood Square
Larkfield Gardens
Lasswade Bank
Lasswade Grove
Lasswade Road 1 - 79 Odd & 4 - 136 Even
Lasswade Road 217 - 297 Odd & 248 - 328 Even
Latch Park
Latta Place
Lauder Loan
Lauder Road
Laurel Terrace
Lauriston Farm Road
Lauriston Gardens
Lauriston Place
Lauriston Street
Lauriston Terrace
Lauson Place
Laverockbank Avenue
Laverockbank Crescent
Laverockbank Gardens
Laverockbank Grove
Laverockbank Road
Laverockbank Terrace
Laverockdale Crescent
Laverockdale Loan
Laverockdale Park
Law Place
Lawnmarket
Lawson Crescent
Leadervale Road
Leadervale Terrace
Leamington Lane
Leamington Place
Leamington Terrace
Learmonth Avenue
Learmonth Crescent
Learmonth Gardens
Learmonth Gardens Mews
Learmonth Grove
Learmonth Park
Learmonth Place
Learmonth Terrace
Lee Crescent
Leith Walk
Lennel Avenue
Lennie Cottages
Lennox Row
Lennox Street
Lennox Street Lane
Lennymuir
Lerbar Way
Leslie Place
Leven Street
Lewis Terrace
Liberton Brae
Liberton Dams
Liberton Drive
Liberton Gardens
Liberton Place
Liberton Tower Lane
Lidgate Shot
Lily Terrace
Lilybank Wynd
Lilyhill Terrace
Lime Kilns View
Limefield
Lindean Place
Linden Avenue
Lingerwood Lane
Linn Mill
Lismore Avenue
Lismore Crescent
Liston Drive
Liston Place
Liston Road
Little France Mills
Little Road
Little Street
Littlejohn Avenue
Littlejohn Road
Littlejohn Wynd
Livingstone Place
Lixmount Avenue
Lixmount Gardens
Loaning Crescent 1 - 7 & 29 - 35
Loaning Crescent 9 - 27
Loaning Road
Loch Place
Loch Road EH30
Loch Road EH4
Lochend Avenue
Lochend Castle Barns
Lochend Crescent
Lochend Drive
Lochend Gardens
Lochend Grove
Lochend Park
Lochend Quadrant
Lochend Road Eh28
Lochend Road Eh6
Lochend Road South
Lochend Square
Lochiel Avenue
Lochiel Crossway
Lochiel Gardens
Lochrin Buildings
Lockerby Cottages
Lockerby Crescent
Lockerby Grove
Lockharton Avenue
Lockharton Crescent
Lockharton Gardens
Logan Street
Loganlea Avenue
Loganlea Drive
Loganlea Gardens
Loganlea Loan
Loganlea Place
Loganlea Road
Loganlea Terrace
Logie Green Gardens
Logie Green Loan
Logie Green Road
Lomond Road
London Street
Long Craig Road
Long Crook
Long Dalmahoy Road
Longformacus Road
Longstone Avenue
Longstone Cottages
Longstone Crescent
Longstone Gardens
Longstone Grove
Longstone Road
Longstone Street
Longstone Terrace
Longstone View
Longwall Crescent
Lorne Street
Lothian Road
Lovedale Avenue
Lovedale Crescent
Lovedale Gardens
Lovedale Grove
Lovedale Road
Lovers' Lane
Lower Granton Road
Lower Joppa
Lower London Road
Lowood
Lowrie Gait
Lucas Gardens
Lufra Bank
Lugton Circle
Lugton Terrace
Lumsden Court
Lumsden Loan
Lumsden Square
Lumsden Wynd
Lurie Place
Lussielaw Road
Lutton Place
Lyall Bow
Lygon Road
Lymphoy
Lynedoch Place
Lynedoch Place Lane
MacDermott Avenue
MacDermott Street 
MacDermott Way
Macdowall Road
Macfie Loan
Macgill Drive
Macginlay Terrace
Mackenzie Place
Mackinnon Crescent
Macmath Gait
Macmillan Crescent
Macmillan Terrace
Madeira Place
Magdala Crescent
Magdala Mews
Magdalene Avenue
Magdalene Court
Magdalene Drive
Magdalene Gardens
Magdalene Loan
Magdalene Medway
Magdalene Place
Maidencraig Crescent
Maidencraig Grove
Main Street Eh14
Main Street Eh28
Main Street Eh29
Main Street Eh30
Main Street Eh4
Maingait Medway
Mains Of Craigmillar
Maitland Hog Lane
Maitland Road
Malachi Close
Malachi Gait
Malachi Green
Malachi Rigg
Malbet Park
Malbet Wynd
Malleny
Malleny Avenue
Malleny Millgate
Malta Terrace
Maltman Street
Mannering Place
Manor Place
Manse Road EH12
Manse Road EH29
Manse Street
Mansfield Place
Mansfield Road
Mansionhouse Road
Maplewood Park
March Gait
March Grove
March Pines
March Road
Marchbank Drive
Marchbank Gardens
Marchbank Grove
Marchbank Place
Marchbank Way
Marchfield Grove
Marchfield Park
Marchfield Park Lane
Marchfield Terrace
Marchhall Crescent
Marchhall Place
Marchhall Road
Mardale Crescent
Marden Place
Margaret Rose Avenue
Margaret Rose Crescent
Margaret Rose Drive
Margaret Rose Loan
Margaret Rose Walk
Margaret Rose Way
Marine Drive
Marionville Avenue
Marionville Crescent
Marionville Drive
Marionville Grove
Marionville Medway
Marionville Park
Marionville Road
Marlborough Street
Marmion Crescent
Marrow Street
Marshall Road
Martin Street
Masson Close
Maude Close
Maude Park
Maude Place
Maurice Place
Mauseley Park
Maxwell Street
Mayall Road
Maybank Villas
Maybury Drive
Maybury Road
Mayfield Gardens 1 - 39 Odd
Mayfield Gardens 2 - 32 Even
Mayfield Road 103 - 205 Odd
Mayfield Road 2 - 182 Even & 1 - 101 Odd
Mayfield Terrace
Mayville Gardens
Mayville Gardens East
Mcarthur Rigg
Mccartney Road
Mcdonald Place
Mcdonald Road
Mcdonald Street
Mclaren Road
Mclaren Terrace
Meadow Lane
Meadow Place Road
Meadowfield Avenue
Meadowfield Court
Meadowfield Drive
Meadowfield Gardens
Meadowfield Terrace
Meadowhouse Road
Meadowspot
Meadowsweet Drive
Mearenside
Meggetland Terrace
Melgund Terrace
Melville Crescent
Melville Street
Melville Terrace
Mentone Avenue
Mentone Gardens
Mentone Terrace
Merchiston Avenue
Merchiston Bank Avenue
Merchiston Bank Gardens
Merchiston Crescent
Merchiston Gardens
Merchiston Mews
Merchiston Park
Merchiston Place
Methvin Walk
Michaelmas Grove
Mid Gillsland Road
Mid Gogarloch Syke
Mid Liberton
Mid Steil
Mid Terrace
Middle Norton
Middleby Street
Middleknowe
Middlepark
Middleshot
Middleton Avenue
Midmar Avenue
Midmar Drive
Midmar Gardens
Millar Crescent
Millar Place
Millar Place Lane
Millbank
Millerfield Place
Milligan Drive
Milligan Gait
Milligan Road
Milligan Street
Milnacre
Milton Crescent
Milton Drive
Milton Farm Road
Milton Gardens North
Milton Gardens South
Milton Grove
Milton Road
Milton Road East
Milton Road West
Milton Terrace
Minto Street 1 - 30
Minto Street 31 - 51
Mitchell Street
Moat Drive
Moat Place
Moat Street
Moat Terrace
Moffat Way
Moira Park
Moira Terrace 48 & 125 Only
Moira Terrace All Except 48 & 125
Moira Terrace Lane
Moncrieff Terrace
Monkbarns Gardens
Montagu Terrace
Montgomery Street
Moodie Place
Moodie Walk
Moray Park Terrace
Moray Place
Moredun Dell
Moredun Dykes Road
Moredun Park Court
Moredun Park Drive
Moredun Park Gardens
Moredun Park Green
Moredun Park Grove
Moredun Park Loan
Moredun Park Road
Moredun Park Street
Moredun Park View
Moredun Park Way
Moredunvale Green
Moredunvale Grove
Moredunvale Loan
Moredunvale Park
Moredunvale Place
Moredunvale Road
Moredunvale View
Moredunvale Way
Morham Gait
Morham Gardens
Morham Lea
Morham Park
Morison Gardens
Morningside Court
Morningside Drive
Morningside Gardens
Morningside Grove
Morningside Park
Morningside Place
Morningside Road
Morningside Terrace
Morrison Crescent
Morton Street 3 - 15 Odd & 2 - 8 Even
Morton Street 31 - 63 Odd & 12 - 40
Mortonhall Gate
Mortonhall Park Avenue
Mortonhall Park Bank
Mortonhall Park Crescent
Mortonhall Park Drive
Mortonhall Park Gardens
Mortonhall Park Green
Mortonhall Park Grove
Mortonhall Park Loan
Mortonhall Park Terrace
Mortonhall Park View
Mortonhall Park Way
Mortonhall Road
Morven Street
Morvenside
Morvenside Close
Moston Terrace
Mottram Road
Moubray Grove
Mount Alvernia
Mount Lodge Place
Mount Vernon Road
Mountcastle Bank
Mountcastle Crescent
Mountcastle Drive North
Mountcastle Drive South
Mountcastle Gardens
Mountcastle Green
Mountcastle Grove
Mountcastle Loan
Mountcastle Park
Mountcastle Place
Mountcastle Terrace
Mounthooly Loan
Muir Wood Crescent
Muir Wood Drive
Muir Wood Grove
Muir Wood Place
Muir Wood Road
Muirdale Terrace
Muirend Avenue
Muirhouse Avenue
Muirhouse Avenue North
Muirhouse Bank
Muirhouse Close
Muirhouse Court
Muirhouse Crescent
Muirhouse Drive
Muirhouse Gardens
Muirhouse Green
Muirhouse Loan
Muirhouse Medway
Muirhouse Park
Muirhouse Parkway
Muirhouse Place East
Muirhouse Place West
Muirhouse Terrace
Muirhouse Way
Munro Drive
Murchie Crescent
Murray Cottages
Murrayburn Drive
Murrayburn Gardens
Murrayburn Green
Murrayburn Grove
Murrayburn Park
Murrayfield Avenue
Murrayfield Drive
Murrayfield Gardens
Murrayfield Place
Murrayfield Road
Myreside Court
Myreside Road
Myrtle Terrace
Nantwich Drive
Napier Loan
Napier Road
Nealands Road
Neidpath Court
Nellfield
Nelson Place
Nelson Street
Nether Craigour
Nether Currie Crescent
Nether Currie Place
Nether Currie Road
Nether Lennie
Nether Liberton Court
Nether Liberton Lane
Netherbank
Netherbank View
Netherby Road
New Broompark
New Broughton
New Lairdship Place
New Lane
New Mart Road
New Mart Square
New Orchardfield
New Swanston
New Tower Place
Newbattle Terrace
Newbyth Road
Newcraighall Drive
Newcraighall Road
Newhailes Court Gardens
Newhalls Road
Newhaven Main Street
Newhaven Place
Newhaven Road
Newington Road 0Nly 76 & 86
Newington Road All Except 76 & 86
Newlands Park
Newliston Road
Newmains Farm Lane
Newmains Road
Newmills Avenue
Newmills Crescent
Newmills Grove
Newmills Road
Newtoft Street
Nichollfield
Nicolson Street
Niddrie Cottages
Niddrie Farm Grove
Niddrie House Avenue
Niddrie House Drive
Niddrie House Gardens
Niddrie House Park
Niddrie House Square
Niddrie Mains Court
Niddrie Mains Drive
Niddrie Mains Road
Niddrie Mains Terrace
Niddrie Marischal Crescent
Niddrie Marischal Drive
Niddrie Marischal Gardens
Niddrie Marischal Green
Niddrie Marischal Grove
Niddrie Marischal Loan
Niddrie Marischal Place
Niddrie Marischal Road
Niddrie Marischal Street
Niddrie Mill Avenue
Niddrie Mill Crescent
Niddrie Mill Drive
Niddrie Mill Grove
Niddrie Mill Place
Niddrie Mill Terrace
Niddry Street
Nigel Loan
Nile Grove
Nisbett Drive
Nisbett Walk
Niven Way
Noble Place
North Bughtlin Bank
North Bughtlin Brae
North Bughtlin Gate
North Bughtlin Neuk
North Bughtlin Place
North Bughtlinfield
North Bughtlinrig
North Bughtlinside
North Cairntow
North Castle Street
North East Circus Place
North Fort Street
North Greens
North Gyle Avenue
North Gyle Drive
North Gyle Farm Court
North Gyle Farm Lane
North Gyle Grove
North Gyle Loan
North Gyle Park
North Gyle Road
North Gyle Terrace
North Hillhousefield
North Leith Sands
North Meggetland
North Park Terrace
North Peffer Place
North Platt Crescent
North Platt Gardens
North Street
North Werber Park
North Werber Place
North West Circus Place
Northfield Avenue
Northfield Broadway
Northfield Broadway All Except 84
Northfield Broadway Only 84
Northfield Circus
Northfield Crescent
Northfield Drive
Northfield Farm Avenue
Northfield Farm Road
Northfield Gardens
Northfield Grove
Northfield Park
Northfield Park Grove
Northfield Road
Northfield Square
Northfield Terrace
Northlawn Terrace
Northumberland Place
Northumberland Place Lane
Northumberland Street
Northumberland Street North East Lane
Northumberland Street North West Lane
Northumberland Street South East Lane
Northumberland Street South West Lane
Norton Mains
Norton Park
Norwal Drive
Norwal Street
Norwal Way
O'Donnel Road
O'Donnel Street
Oak Lane
Oakfield Place
Oaklands Square
Oakville Terrace
Oakwood Court
Observatory Green
Observatory Road
Ochil Court
Ochiltree Gardens
Ogilvie Terrace
Old Burdiehouse Road
Old Church Lane 3 & 5
Old Church Lane All Except 3 & 5
Old Dalkeith Road 13 -89 Odd & 42 -140  Even
Old Dalkeith Road 139 - 217 Odd & 164 - 700
Old Farm Avenue
Old Farm Place
Old Kirk Road
Old Liston Road
Old Mill Lane
Old Newmills Road
Old Quarry Road
Oliphant Lane
Oliver Close
Orchard Bank
Orchard Brae
Orchard Brae Avenue
Orchard Brae Gardens
Orchard Brae Gardens West
Orchard Brae West
Orchard Crescent
Orchard Drive
Orchard Grove
Orchard Place
Orchard Road
Orchard Road South
Orchard Terrace
Orchard Toll
Orchardfield Avenue
Orchardhead Loan
Orchardhead Road
Ormelie Terrace
Ormidale Terrace
Ormiston Terrace
Orrok Park
Orwell Place
Orwell Terrace
Osborne Terrace
Ostler Loan
Oswald Court
Oswald Road
Oswald Terrace
Otterburn Park
Overton Farm Road
Owen View
Oxford Terrace
Oxgangs Avenue
Oxgangs Bank
Oxgangs Brae
Oxgangs Crescent
Oxgangs Drive
Oxgangs Farm Avenue
Oxgangs Farm Drive
Oxgangs Farm Gardens
Oxgangs Farm Grove
Oxgangs Farm Loan
Oxgangs Farm Terrace
Oxgangs Gardens
Oxgangs Green
Oxgangs Hill
Oxgangs Loan
Oxgangs Medway
Oxgangs Park
Oxgangs Path
Oxgangs Path East
Oxgangs Place
Oxgangs Rise
Oxgangs Road
Oxgangs Road North
Oxgangs Row
Oxgangs Street
Oxgangs Terrace
Oxgangs View
Packard Street
Packer Place
Packer Road
Paisley Avenue
Paisley Crescent
Paisley Drive
Paisley Gardens
Paisley Grove
Paisley Terrace
Palmer Place
Palmer Road
Palmerston Place
Palmerston Place Lane
Palmerston Road
Pape's Cottages
Park Avenue
Park Crescent
Park Gardens
Park Grove
Park Place
Park Road
Park Terrace
Park View
Parker Avenue
Parker Terrace
Parkgrove Avenue
Parkgrove Bank
